country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Albania,ALB,2021-03-18,,,,,1960.0,,,,681.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-19,,,,,2240.0,,,,778.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-20,,,,,2386.0,,,,829.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-21,,,,,2533.0,,,,880.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-22,48229.0,,,,2679.0,1.68,,,931.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-23,51690.0,,,3461.0,2895.0,1.8,,,1006.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-24,53992.0,,,2302.0,2946.0,1.88,,,1024.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-25,59348.0,,,5356.0,3287.0,2.06,,,1142.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-26,62248.0,,,2900.0,3276.0,2.16,,,1138.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-27,64075.0,,,1827.0,3113.0,2.23,,,1082.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-28,78000.0,,,13925.0,4678.0,2.71,,,1626.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-29,,,,,7204.0,,,,2503.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-30,119321.0,,,,9662.0,4.15,,,3357.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-03-31,138846.0,,,19525.0,12122.0,4.82,,,4212.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-01,155463.0,,,16617.0,13731.0,5.4,,,4771.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-02,172486.0,,,17023.0,15748.0,5.99,,,5472.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-03,185496.0,,,13010.0,17346.0,6.45,,,6028.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-04,192882.0,,,7386.0,16412.0,6.7,,,5703.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-05,206708.0,,,13826.0,15435.0,7.18,,,5363.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-06,221588.0,,,14880.0,14610.0,7.7,,,5077.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-07,232379.0,,,10791.0,13362.0,8.07,,,4643.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-08,242542.0,,,10163.0,12440.0,8.43,,,4323.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-09,250676.0,,,8134.0,11170.0,8.71,,,3881.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-10,256810.0,,,6134.0,10188.0,8.92,,,3540.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-11,,,,,9898.0,,,,3439.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-12,267531.0,,,,8689.0,9.3,,,3019.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-13,281216.0,,,13685.0,8518.0,9.77,,,2960.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-14,,,,,8639.0,,,,3002.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-15,304488.0,,,,8849.0,10.58,,,3075.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-16,314622.0,,,10134.0,9135.0,10.93,,,3174.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-17,324840.0,,,10218.0,9719.0,11.29,,,3377.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-18,332905.0,,,8065.0,10105.0,11.57,,,3511.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-19,345934.0,,,13029.0,11200.0,12.02,,,3892.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-20,350000.0,,,4066.0,9826.0,12.16,,,3414.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-21,372075.0,,,22075.0,11318.0,12.93,,,3933.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-22,382998.0,,,10923.0,11216.0,13.31,,,3897.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-23,391351.0,,,8353.0,10961.0,13.6,,,3809.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-24,400064.0,,,8713.0,10746.0,13.9,,,3734.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-25,,,,,10205.0,,,,3546.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-26,408619.0,,,,8955.0,14.2,,,3112.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-27,416855.0,,,8236.0,9551.0,14.49,,,3319.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-28,433628.0,,,16773.0,8793.0,15.07,,,3055.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-29,453248.0,,,19620.0,10036.0,15.75,,,3487.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-04-30,476903.0,,,23655.0,12222.0,16.57,,,4247.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Albania,ALB,2021-05-01,494028.0,,,17125.0,13423.0,17.17,,,4664.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://twitter.com/gmanastirliu/status/1388562805029212162
Algeria,DZA,2021-01-29,0.0,,,,,0.0,,,,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-01-30,30.0,,,30.0,30.0,0.0,,,1.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-01-31,,,,,1889.0,,,,43.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-01,,,,,2509.0,,,,57.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-02,,,,,2819.0,,,,64.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-03,,,,,3005.0,,,,69.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-04,,,,,3129.0,,,,71.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-05,,,,,3217.0,,,,73.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-06,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-07,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-08,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-09,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-10,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-11,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-12,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-13,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-14,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-15,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-16,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-17,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-18,,,,,3748.0,,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2021-02-19,75000.0,,,,3748.0,0.17,,,85.0,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Andorra,AND,2021-01-25,576.0,576.0,,,,0.75,0.75,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-01-26,,,,,66.0,,,,854.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-01-27,,,,,66.0,,,,854.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-01-28,,,,,66.0,,,,854.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-01-29,,,,,66.0,,,,854.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-01-30,,,,,66.0,,,,854.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-01-31,,,,,66.0,,,,854.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-01,1036.0,1036.0,,,66.0,1.34,1.34,,854.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-02,,,,,60.0,,,,777.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-03,,,,,55.0,,,,712.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-04,,,,,50.0,,,,647.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-05,,,,,44.0,,,,569.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-06,,,,,39.0,,,,505.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-07,,,,,34.0,,,,440.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-08,,,,,28.0,,,,362.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-09,,,,,28.0,,,,362.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-10,1291.0,1291.0,,,28.0,1.67,1.67,,362.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-11,,,,,48.0,,,,621.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-12,1622.0,1622.0,,,68.0,2.1,2.1,,880.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-13,,,,,74.0,,,,958.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-14,,,,,81.0,,,,1048.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-15,,,,,87.0,,,,1126.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-16,,,,,94.0,,,,1217.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-17,,,,,100.0,,,,1294.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-18,,,,,87.0,,,,1126.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-19,2141.0,2141.0,,,74.0,2.77,2.77,,958.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-20,,,,,71.0,,,,919.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-21,,,,,67.0,,,,867.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-22,,,,,64.0,,,,828.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-23,,,,,60.0,,,,777.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-24,2390.0,2390.0,,,57.0,3.09,3.09,,738.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-25,,,,,56.0,,,,725.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,2021-02-26,2526.0,,,,55.0,3.27,,,712.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
